match_id,date,team_id,team_name,prom_ultimos_5_shots_on_target,prom_ultimos_5_chances_created,prom_ultimos_5_accurate_passes,prom_ultimos_5_passes,prom_ultimos_5_progressive_passes,prom_ultimos_5_passes_into_final_third,prom_ultimos_5_accurate_crosses,prom_ultimos_5_progressive_carries,prom_ultimos_5_duels_won,prom_ultimos_5_duels_lost,prom_ultimos_5_tackles,prom_ultimos_5_interceptions,prom_ultimos_5_recoveries,prom_ultimos_5_clearances,prom_ultimos_5_blocks,prom_ultimos_5_dribbled_past,prom_ultimos_5_miscontrols,prom_ultimos_5_dispossessed,prom_ultimos_5_take_ons,prom_ultimos_5_take_ons_won,prom_ultimos_5_failed_dribbles,prom_ultimos_5_saves,prom_ultimos_5_diferencia_duelos,prom_ultimos_5_diferencia_recuperaciones_perdidas,prom_ultimos_5_precision_pases
m_4SzUty,2026-01-31,t_1QqhS7,San Lorenzo,2.5,6.0,231.5,322.5,25.0,74.0,24.5,9.5,26.0,63.5,19.5,17.0,47.5,22.5,2.0,7.0,23.5,8.0,30.0,12.5,17.5,3.0,-37.5,39.5,0.7178294573643411
m_4PxDme,2026-02-08,t_1QqhS7,San Lorenzo,2.0,6.0,244.66666666666666,326.6666666666667,23.666666666666668,66.0,22.333333333333332,10.333333333333334,25.666666666666668,64.0,19.0,18.0,48.666666666666664,25.333333333333332,1.6666666666666667,8.333333333333334,23.666666666666668,10.333333333333334,26.333333333333332,12.0,14.333333333333334,3.0,-38.333333333333336,38.333333333333336,0.7489795918367347
m_0TuvMr,2026-02-14,t_1QqhS7,San Lorenzo,1.5,5.0,234.0,320.5,22.5,66.25,19.0,9.25,22.75,64.0,17.0,17.0,47.25,25.25,1.5,8.25,23.25,10.0,24.5,10.75,13.75,2.75,-41.25,37.25,0.7301092043681747
m_48r2a7,2026-02-22,t_1QqhS7,San Lorenzo,1.8,4.6,226.2,313.0,22.0,63.8,17.6,9.2,23.8,64.4,17.8,17.0,48.0,27.8,2.6,7.8,22.0,8.4,24.6,11.0,13.6,3.0,-40.6,39.6,0.7226837060702875
m_2YNGA5,2026-02-24,t_1QqhS7,San Lorenzo,2.2,4.0,216.2,301.8,20.4,60.0,13.8,9.6,22.8,62.6,17.6,19.4,49.8,33.8,3.2,9.4,21.0,8.6,20.8,10.6,10.2,3.4,-39.8,41.2,0.7163684559310802
m_3CjTLG,2026-03-01,t_1QqhS7,San Lorenzo,2.6,4.4,256.6,340.0,22.6,58.0,14.0,10.8,20.8,60.0,18.2,18.8,48.0,33.0,3.0,8.2,23.2,9.4,19.6,9.0,10.6,3.8,-39.2,38.6,0.7547058823529412
m_0EJRQi,2026-03-11,t_1QqhS7,San Lorenzo,3.4,4.0,240.6,325.6,21.4,59.2,13.8,11.6,18.0,60.6,16.6,19.2,47.2,32.2,3.4,8.2,22.4,8.6,19.4,7.4,12.0,4.2,-42.6,38.6,0.7389434889434889
m_2pi43m,2026-03-16,t_1QqhS7,San Lorenzo,3.8,4.0,228.4,307.0,20.8,54.2,14.6,13.2,20.0,58.2,18.4,20.6,47.4,32.8,3.2,8.4,21.4,8.6,19.6,8.4,11.2,4.2,-38.2,38.8,0.7439739413680782
m_0idF82,2026-03-25,t_1QqhS7,San Lorenzo,4.4,5.2,257.6,336.2,22.8,55.8,19.8,15.6,19.8,53.6,17.6,19.2,44.6,27.8,2.0,8.8,20.0,9.8,20.0,9.2,10.8,3.6,-33.8,34.8,0.7662105889351577
m_0IMWj8,2026-04-03,t_1QqhS7,San Lorenzo,3.6,5.6,267.4,350.2,22.0,55.2,20.8,15.0,18.0,50.8,16.0,17.6,43.6,26.4,2.0,6.8,20.2,10.2,20.8,8.8,12.0,2.8,-32.8,33.4,0.7635636778983438
m_1WEirs,2026-04-12,t_1QqhS7,San Lorenzo,4.0,6.0,249.6,322.6,20.0,52.2,21.2,16.6,19.6,52.6,17.2,18.2,47.8,24.0,1.6,9.0,16.2,9.4,20.6,9.4,11.2,2.8,-33.0,38.4,0.7737135771853689
m_4X5YYv,2026-04-20,t_1QqhS7,San Lorenzo,3.2,6.0,273.0,346.4,22.6,50.4,21.4,15.8,20.2,53.2,18.2,17.0,48.0,24.2,1.6,8.8,17.6,8.6,20.0,9.8,10.2,2.4,-33.0,39.4,0.7881062355658198
m_41mY2k,2026-04-25,t_1QqhS7,San Lorenzo,3.8,7.0,303.4,383.0,24.2,53.8,23.8,15.2,18.6,52.4,16.8,17.0,52.2,23.8,2.0,7.8,17.0,8.2,19.6,9.2,10.4,2.6,-33.8,44.0,0.7921671018276762
m_3CZXTq,2026-05-02,t_1QqhS7,San Lorenzo,3.8,6.4,281.8,359.8,22.8,51.2,18.8,13.8,18.0,53.0,17.6,19.0,58.0,28.8,3.6,8.0,21.2,7.4,17.6,8.2,9.4,3.6,-35.0,50.6,0.783212896053363
m_21tO51,2026-05-10,t_1QqhS7,San Lorenzo,4.8,8.6,295.0,369.2,24.6,53.0,20.6,13.4,19.8,52.8,19.6,18.8,60.0,24.4,4.0,8.6,22.2,6.6,17.0,8.4,8.6,4.0,-33.0,53.4,0.7990249187432286
m_1aviF3,2026-07-26,t_1QqhS7,San Lorenzo,4.6,8.0,274.8,356.8,24.0,55.2,17.8,11.0,18.8,54.2,18.8,18.4,58.8,32.2,4.4,7.8,26.4,7.6,15.8,7.0,8.8,5.0,-35.4,51.2,0.7701793721973094
m_0SpGk1,2026-07-28,t_1QqhS7,San Lorenzo,5.4,8.4,284.0,369.4,24.0,56.8,16.8,10.6,19.2,52.4,19.0,16.8,59.0,35.2,4.4,6.4,24.8,8.0,16.2,6.8,9.4,6.2,-33.2,51.0,0.7688142934488359
m_3lE8VM,2026-08-04,t_1QqhS7,San Lorenzo,5.4,9.0,298.2,379.8,27.2,55.8,15.4,11.0,21.6,54.0,22.4,16.6,58.6,36.0,5.4,7.0,26.6,9.4,18.0,7.4,10.6,6.2,-32.4,49.2,0.7851500789889415
m_3Oow95,2026-08-09,t_1QqhS7,San Lorenzo,4.6,10.2,326.8,412.4,31.0,60.4,18.2,11.2,20.4,57.2,21.8,15.6,55.8,31.6,4.2,8.2,23.2,9.6,18.6,7.0,11.6,6.2,-36.8,46.2,0.7924345295829291
m_0CvxlD,2026-08-15,t_1QqhS7,San Lorenzo,3.6,7.6,315.2,400.6,31.0,59.4,16.6,11.4,21.2,60.8,21.8,16.8,54.6,35.6,3.6,7.8,20.6,10.8,21.2,7.6,13.6,6.2,-39.6,43.8,0.7868197703444832
m_3wtsgB,2026-08-21,t_1QqhS7,San Lorenzo,4.4,8.0,333.8,420.4,32.6,59.4,20.0,12.8,22.4,61.0,20.4,17.0,52.2,30.0,3.4,6.4,18.4,10.6,24.2,9.8,14.4,4.4,-38.6,41.6,0.7940057088487155
m_1YGhXX,2026-09-01,t_1QqhS7,San Lorenzo,4.2,8.0,330.4,418.0,32.4,60.8,21.4,14.0,24.2,61.6,20.2,19.0,53.4,27.8,3.2,7.0,17.2,11.0,29.4,11.8,17.6,3.0,-37.4,42.4,0.7904306220095694
m_2ImO5V,2026-09-05,t_1QqhS7,San Lorenzo,3.4,6.8,317.8,404.8,28.0,59.6,19.6,13.6,22.2,61.6,17.0,18.6,50.0,29.4,3.0,6.8,16.8,10.2,28.6,11.0,17.6,2.8,-39.4,39.8,0.7850790513833992
m_0XqwtQ,2026-09-13,t_1QqhS7,San Lorenzo,3.8,6.2,303.2,385.4,24.0,56.4,17.6,13.2,22.2,60.6,16.8,19.6,50.8,30.0,2.8,5.2,17.6,10.4,28.8,10.8,18.0,2.8,-38.4,40.4,0.7867151011935651
m_1oH2tW,2026-01-23,t_1XZg6T,Independiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_1BPKXp,2026-01-28,t_1XZg6T,Independiente,3.0,7.0,205.0,286.0,24.0,65.0,23.0,11.0,15.0,57.0,11.0,21.0,53.0,21.0,3.0,8.0,17.0,13.0,20.0,7.0,13.0,1.0,-42.0,40.0,0.7167832167832168
m_1jdpKo,2026-01-31,t_1XZg6T,Independiente,2.5,3.5,180.5,255.5,18.5,59.5,16.5,8.0,13.5,60.5,12.5,17.5,46.0,28.5,2.0,7.0,16.5,10.5,21.5,6.5,15.0,2.0,-47.0,35.5,0.7064579256360078
m_4FfDiT,2026-02-08,t_1XZg6T,Independiente,3.0,5.666666666666667,201.33333333333334,285.0,25.666666666666668,66.66666666666667,17.666666666666668,8.666666666666666,14.666666666666666,63.333333333333336,11.666666666666666,17.333333333333332,49.333333333333336,30.0,2.3333333333333335,8.0,18.666666666666668,11.0,23.333333333333332,8.333333333333334,15.0,3.0,-48.666666666666664,38.333333333333336,0.7064327485380117
m_4CCLV7,2026-02-13,t_1XZg6T,Independiente,3.5,6.0,202.75,289.0,23.5,65.0,15.5,8.75,12.0,60.5,11.75,16.25,49.75,28.25,2.0,6.5,20.0,11.25,20.25,6.5,13.75,2.75,-48.5,38.5,0.7015570934256056
m_49Gg2q,2026-02-21,t_1XZg6T,Independiente,3.4,7.2,219.4,303.2,25.0,63.0,17.4,10.4,13.0,61.4,12.2,16.6,48.8,29.4,1.6,6.2,18.6,10.8,20.6,7.0,13.6,2.2,-48.4,38.0,0.7236147757255936
m_4Hyhnt,2026-02-25,t_1XZg6T,Independiente,3.8,8.0,238.4,322.6,26.6,61.4,17.8,9.6,12.2,61.6,14.0,14.8,44.4,30.6,2.0,7.0,19.0,10.2,19.0,6.4,12.6,2.4,-49.4,34.2,0.7389956602603843
m_2FKyoL,2026-02-28,t_1XZg6T,Independiente,4.0,9.0,265.6,357.8,28.6,62.8,19.0,9.4,12.8,60.2,15.2,15.0,47.8,32.0,2.0,7.2,20.0,10.0,17.0,6.4,10.6,2.4,-47.4,37.8,0.7423141419787591
m_433Hpb,2026-03-10,t_1XZg6T,Independiente,4.8,11.0,303.2,398.2,31.8,66.2,24.8,9.8,12.0,56.2,16.0,14.8,46.2,28.0,1.6,5.8,18.8,9.6,14.6,5.4,9.2,1.8,-44.2,36.6,0.7614264188849824
m_4WxmC2,2026-03-17,t_1XZg6T,Independiente,5.2,11.0,317.2,414.4,34.0,70.4,28.2,8.6,15.0,58.6,18.0,14.6,45.8,26.0,1.4,7.4,18.6,8.6,17.4,6.6,10.8,1.8,-43.6,37.2,0.7654440154440154
m_41GmcC,2026-03-21,t_1XZg6T,Independiente,5.4,10.2,326.6,423.0,34.6,72.6,29.2,9.4,15.2,54.4,17.2,14.0,46.2,23.8,2.0,7.2,19.2,8.6,17.0,7.0,10.0,2.2,-39.2,37.6,0.7721040189125296
m_3qEFO6,2026-04-04,t_1XZg6T,Independiente,5.2,10.8,320.0,420.2,36.8,74.8,29.2,10.8,16.2,53.2,17.6,14.2,52.2,21.2,1.4,6.2,18.8,7.8,17.6,7.2,10.4,2.2,-37.0,44.4,0.7615421227986673
m_1uocnY,2026-04-11,t_1XZg6T,Independiente,5.2,11.0,293.0,390.4,35.6,73.2,29.0,11.0,15.4,51.2,15.6,15.8,50.4,19.2,1.8,5.8,19.6,7.8,19.2,7.0,12.2,1.8,-35.8,42.6,0.7505122950819673
m_2qTx0J,2026-04-18,t_1XZg6T,Independiente,3.8,8.4,255.2,351.6,28.2,65.6,22.2,13.0,16.2,53.8,14.8,16.0,53.6,20.8,2.0,7.0,18.8,7.2,20.6,7.6,13.0,2.2,-37.6,46.4,0.7258248009101251
m_0cJtQg,2026-04-24,t_1XZg6T,Independiente,3.4,8.4,262.8,355.8,26.6,61.4,20.0,16.4,17.4,49.0,14.6,18.2,56.2,21.8,2.2,6.8,17.4,7.0,19.8,8.8,11.0,1.8,-31.6,49.2,0.7386172006745363
m_3CZXTq,2026-05-02,t_1XZg6T,Independiente,3.0,8.4,275.8,372.4,27.4,64.6,19.8,15.4,17.4,50.8,14.6,18.6,57.6,22.4,1.8,6.6,19.4,7.0,21.0,8.8,12.2,1.8,-33.4,50.6,0.7406015037593985
m_2dZtBq,2026-05-10,t_1XZg6T,Independiente,3.2,7.4,275.2,366.0,24.0,60.0,17.6,16.4,17.8,52.8,13.4,19.8,57.8,25.2,2.8,6.8,21.6,7.2,22.6,9.2,13.4,2.6,-35.0,50.6,0.7519125683060109
m_0smnBS,2026-07-26,t_1XZg6T,Independiente,3.4,7.4,283.4,372.0,24.2,59.6,18.4,17.8,20.0,54.8,17.2,20.0,60.2,23.2,2.4,9.0,19.8,7.8,21.4,9.2,12.2,3.0,-34.8,52.4,0.7618279569892473
m_2tup6z,2026-07-31,t_1XZg6T,Independiente,4.0,7.8,270.2,352.4,23.0,57.6,18.0,15.4,19.6,57.8,19.2,21.2,57.2,28.4,3.0,8.8,20.4,8.4,20.6,8.0,12.6,2.8,-38.2,48.8,0.7667423382519863
m_11WoiN,2026-08-09,t_1XZg6T,Independiente,3.8,7.8,271.6,356.6,25.4,58.4,20.4,14.2,21.4,63.6,20.8,19.2,57.8,29.0,2.8,8.8,23.8,10.8,22.4,8.4,14.0,3.0,-42.2,47.0,0.7616376892877174
m_1E7Dux,2026-08-17,t_1XZg6T,Independiente,4.4,8.8,272.0,361.6,24.2,56.8,21.2,18.8,22.8,67.4,23.2,19.4,61.0,25.8,2.6,9.0,22.0,13.4,22.6,8.2,14.4,2.8,-44.6,47.6,0.7522123893805309
m_2IoMcO,2026-08-22,t_1XZg6T,Independiente,4.2,8.2,276.8,367.2,22.2,56.6,21.4,18.2,24.2,67.6,24.4,21.0,57.8,27.4,1.8,9.4,19.4,14.8,22.6,9.2,13.4,2.6,-43.4,43.0,0.7538126361655774
m_14q45G,2026-08-30,t_1XZg6T,Independiente,4.0,9.2,315.4,409.0,25.0,60.6,22.6,20.8,22.8,66.0,20.4,18.8,56.8,25.4,2.2,6.6,19.6,13.8,24.6,10.2,14.4,2.6,-43.2,43.0,0.7711491442542787
m_1W1wwo,2026-09-06,t_1XZg6T,Independiente,4.0,8.8,353.4,449.8,29.2,63.0,23.6,22.6,24.2,58.6,20.0,18.8,57.8,17.8,1.4,5.8,19.4,13.2,25.6,11.4,14.2,2.2,-34.4,44.6,0.7856825255669186
m_0XqwtQ,2026-09-13,t_1XZg6T,Independiente,4.2,9.8,343.4,433.2,28.2,63.4,20.2,22.2,22.2,55.4,18.8,19.0,55.0,19.6,3.6,5.8,16.4,10.8,23.2,9.2,14.0,2.8,-33.2,44.2,0.7927054478301016
m_3gOUak,2026-01-26,t_1dhmUh,Estudiantes de Río Cuarto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_1mw3rN,2026-01-30,t_1dhmUh,Estudiantes de Río Cuarto,2.0,6.0,236.0,279.0,25.0,67.0,24.0,2.0,9.0,46.0,12.0,5.0,33.0,18.0,3.0,6.0,26.0,5.0,7.0,3.0,4.0,1.0,-37.0,28.0,0.8458781362007168
m_1P4cPw,2026-02-03,t_1dhmUh,Estudiantes de Río Cuarto,1.0,5.5,193.0,251.0,26.5,65.5,19.5,3.0,13.5,49.0,14.0,13.0,40.5,24.0,3.0,5.5,19.0,7.0,9.0,5.0,4.0,2.0,-35.5,33.5,0.7689243027888446
m_3jKKF8,2026-02-10,t_1dhmUh,Estudiantes de Río Cuarto,2.0,6.666666666666667,178.66666666666666,248.66666666666666,25.333333333333332,65.66666666666667,19.0,4.666666666666667,13.333333333333334,60.666666666666664,12.666666666666666,13.0,41.666666666666664,32.333333333333336,3.0,6.666666666666667,20.333333333333332,10.0,12.333333333333334,5.666666666666667,6.666666666666667,2.0,-47.333333333333336,31.666666666666668,0.7184986595174263
m_37CuJS,2026-02-15,t_1dhmUh,Estudiantes de Río Cuarto,1.5,5.75,190.0,271.75,26.5,68.5,18.5,6.0,14.25,61.0,12.25,18.0,45.0,28.75,2.75,6.75,20.5,10.25,13.75,6.75,7.0,2.25,-46.75,34.75,0.6991720331186753
m_48r2a7,2026-02-22,t_1dhmUh,Estudiantes de Río Cuarto,1.2,5.0,186.4,272.0,25.2,63.6,17.2,7.2,15.2,59.8,12.0,18.2,42.8,27.4,2.8,6.8,18.2,9.2,15.0,8.0,7.0,2.4,-44.6,33.6,0.6852941176470588
m_0JTPFi,2026-02-26,t_1dhmUh,Estudiantes de Río Cuarto,1.6,5.0,190.0,287.0,25.0,63.2,16.2,8.6,18.0,62.8,12.6,19.8,46.6,31.6,2.4,7.4,16.4,10.0,18.2,10.0,8.2,3.0,-44.8,36.6,0.662020905923345
m_3B5PeK,2026-03-03,t_1dhmUh,Estudiantes de Río Cuarto,3.0,6.4,194.6,290.8,24.0,61.2,16.6,10.4,16.8,61.6,12.2,18.6,47.2,34.4,2.0,7.2,16.4,9.6,18.6,9.2,9.4,2.8,-44.8,37.6,0.6691884456671252
m_3oaL0D,2026-03-12,t_1dhmUh,Estudiantes de Río Cuarto,2.6,6.4,206.0,301.6,25.4,57.8,17.4,10.4,17.8,56.6,15.2,19.2,46.4,31.8,2.2,8.0,15.4,8.4,16.6,8.4,8.2,2.8,-38.8,38.0,0.6830238726790451
m_1jmmXo,2026-03-16,t_1dhmUh,Estudiantes de Río Cuarto,3.0,8.2,214.8,314.0,26.2,61.4,22.4,10.2,18.8,54.6,17.0,16.0,49.0,33.6,2.4,8.4,14.0,9.2,16.2,7.4,8.8,2.2,-35.8,39.8,0.6840764331210191
m_38Dq9r,2026-03-22,t_1dhmUh,Estudiantes de Río Cuarto,3.0,8.0,237.0,330.4,27.0,61.4,21.4,9.0,18.6,54.2,17.8,15.0,49.6,36.4,3.0,8.0,15.4,10.6,16.6,6.8,9.8,1.8,-35.6,39.0,0.7173123486682809
m_3pnBbL,2026-04-04,t_1dhmUh,Estudiantes de Río Cuarto,2.4,7.0,229.2,319.6,26.8,59.4,21.8,8.6,17.6,50.0,18.4,15.8,49.2,34.8,3.4,7.6,14.4,11.0,13.6,5.0,8.6,1.2,-32.4,38.2,0.7171464330413017
m_1VteVu,2026-04-12,t_1dhmUh,Estudiantes de Río Cuarto,1.4,6.8,269.4,364.4,29.8,62.6,23.4,7.6,18.8,51.8,17.4,16.0,51.2,32.6,3.4,8.2,17.4,10.8,14.6,6.4,8.2,1.4,-33.0,40.4,0.7392974753018661
m_2yMdi1,2026-04-18,t_1dhmUh,Estudiantes de Río Cuarto,1.8,7.2,327.0,421.8,32.8,69.4,25.8,12.0,17.2,46.8,15.4,17.0,52.6,29.0,3.0,6.4,16.0,9.4,15.2,6.4,8.8,1.6,-29.6,43.2,0.7752489331436699
m_4KqHL3,2026-04-24,t_1dhmUh,Estudiantes de Río Cuarto,2.2,7.2,334.0,419.4,32.0,62.2,23.2,12.0,15.2,47.0,14.0,16.4,49.0,27.8,2.4,6.8,17.2,8.0,13.6,6.0,7.6,2.2,-31.8,41.0,0.7963757749165474
m_1qqpJe,2026-05-05,t_1dhmUh,Estudiantes de Río Cuarto,2.6,9.0,324.0,413.0,34.2,66.4,27.4,13.2,14.8,46.2,14.6,17.4,52.8,23.8,1.2,7.0,17.8,7.0,12.0,4.6,7.4,2.4,-31.4,45.8,0.784503631961259
m_2VlptL,2026-07-25,t_1dhmUh,Estudiantes de Río Cuarto,2.8,10.6,329.6,419.2,35.0,67.8,26.6,14.2,13.4,46.2,14.0,16.6,53.4,23.6,1.6,6.2,17.8,7.0,12.8,4.4,8.4,3.2,-32.8,46.4,0.7862595419847328
m_3zA6AY,2026-07-29,t_1dhmUh,Estudiantes de Río Cuarto,2.8,10.0,301.6,382.2,30.8,65.2,24.8,14.2,14.8,47.2,15.4,19.0,52.0,24.2,2.8,6.2,15.8,8.0,13.0,5.0,8.0,3.4,-32.4,44.0,0.7891156462585034
m_0OvFHa,2026-08-01,t_1dhmUh,Estudiantes de Río Cuarto,2.8,9.2,238.4,317.4,24.6,60.4,21.0,9.8,15.8,51.6,16.2,19.2,53.2,26.6,2.6,7.8,16.4,9.0,14.6,5.8,8.8,4.0,-35.8,44.2,0.7511027095148078
m_0eUxKc,2026-08-08,t_1dhmUh,Estudiantes de Río Cuarto,2.0,7.6,235.4,320.8,24.4,65.6,22.4,10.0,19.0,54.4,18.0,19.6,53.8,29.0,3.6,6.2,16.6,9.8,17.8,7.6,10.2,3.8,-35.4,44.0,0.733790523690773
m_17RFeg,2026-08-17,t_1dhmUh,Estudiantes de Río Cuarto,2.2,6.0,231.4,315.4,22.4,63.6,18.4,8.8,18.4,55.8,17.6,18.8,53.2,34.6,4.6,6.4,16.6,10.2,18.8,8.4,10.4,3.6,-37.4,43.0,0.7336715282181357
m_3wtsgB,2026-08-21,t_1dhmUh,Estudiantes de Río Cuarto,2.0,6.2,232.2,316.0,22.0,63.4,20.0,7.4,22.6,59.6,21.4,22.0,52.6,37.4,3.8,8.2,18.2,10.4,20.0,9.2,10.8,3.0,-37.0,42.2,0.7348101265822785
m_0m7kON,2026-08-29,t_1dhmUh,Estudiantes de Río Cuarto,2.0,5.8,231.2,328.4,23.6,64.0,22.8,7.4,24.0,60.6,25.8,20.0,54.2,38.0,2.6,9.6,19.8,9.4,19.2,7.8,11.4,3.0,-36.6,44.8,0.7040194884287454
m_4fJmCv,2026-09-04,t_1dhmUh,Estudiantes de Río Cuarto,1.4,5.0,232.8,329.2,23.4,60.2,24.0,7.2,24.0,59.6,25.2,21.6,50.4,40.8,4.2,8.8,19.4,8.6,17.8,7.2,10.6,2.0,-35.6,41.8,0.707168894289186
m_1qj0Vv,2026-09-15,t_1dhmUh,Estudiantes de Río Cuarto,2.0,7.0,253.8,349.6,27.2,59.6,25.2,8.4,23.0,55.4,24.2,21.0,51.0,38.6,3.6,9.2,20.0,8.4,17.0,7.0,10.0,2.2,-32.4,42.6,0.7259725400457666
m_47lc7V,2026-09-15,t_1dhmUh,Estudiantes de Río Cuarto,2.4,7.6,289.6,386.2,27.8,61.6,28.4,9.6,24.2,53.6,24.8,21.0,50.0,37.0,3.4,9.0,20.4,8.8,16.2,6.4,9.8,2.4,-29.4,41.2,0.7498705334023822
m_22Z8p0,2026-01-23,t_1g5yTJ,Gimnasia Mendoza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m_14jWEQ,2026-01-27,t_1g5yTJ,Gimnasia Mendoza,4.0,9.0,163.0,224.0,12.0,65.0,8.0,6.0,19.0,56.0,20.0,12.0,40.0,53.0,6.0,10.0,22.0,10.0,12.0,7.0,5.0,4.0,-37.0,30.0,0.7276785714285714
m_0Xzrp8,2026-02-03,t_1g5yTJ,Gimnasia Mendoza,3.5,8.0,206.5,268.5,15.0,60.5,13.5,9.0,18.5,59.5,19.0,12.5,44.5,39.0,4.5,12.0,22.5,8.5,20.0,8.0,12.0,2.0,-41.0,36.0,0.7690875232774674
m_185FrI,2026-02-09,t_1g5yTJ,Gimnasia Mendoza,2.6666666666666665,6.333333333333333,231.33333333333334,293.6666666666667,15.666666666666666,56.0,13.666666666666666,8.0,17.0,56.333333333333336,16.666666666666668,15.0,43.0,33.333333333333336,4.333333333333333,9.333333333333334,18.666666666666668,6.666666666666667,21.0,7.666666666666667,13.333333333333334,2.6666666666666665,-39.333333333333336,36.333333333333336,0.7877412031782066
m_2a1a7F,2026-02-14,t_1g5yTJ,Gimnasia Mendoza,3.25,6.75,236.75,307.0,19.25,57.0,16.0,7.75,16.0,54.25,17.0,17.25,45.5,31.75,3.5,9.0,18.75,5.5,18.75,6.75,12.0,3.25,-38.25,40.0,0.7711726384364821
m_3TfM13,2026-02-21,t_1g5yTJ,Gimnasia Mendoza,3.6,6.2,230.2,302.2,18.0,52.4,15.6,8.4,18.4,56.8,19.2,17.6,45.4,31.4,3.6,9.0,18.2,6.4,19.8,7.2,12.6,3.4,-38.4,39.0,0.7617471872931834
m_4Hyhnt,2026-02-25,t_1g5yTJ,Gimnasia Mendoza,4.0,7.6,269.2,346.4,24.8,53.0,22.2,11.4,17.6,56.6,17.0,19.2,46.4,24.8,2.8,9.0,17.4,6.2,21.2,7.8,13.4,2.8,-39.0,40.2,0.7771362586605081
m_3ZmoAF,2026-02-28,t_1g5yTJ,Gimnasia Mendoza,4.2,7.0,264.6,352.6,27.8,57.4,23.4,10.0,16.8,55.2,16.2,20.4,45.8,24.6,2.8,7.4,16.0,7.0,18.8,7.4,11.4,3.2,-38.4,38.8,0.7504254112308565
m_2mbzIF,2026-03-12,t_1g5yTJ,Gimnasia Mendoza,4.6,7.0,238.4,330.6,26.8,58.8,22.8,10.6,17.6,59.4,17.8,20.2,51.4,30.0,2.4,9.0,16.4,9.6,16.8,7.2,9.6,3.2,-41.8,41.8,0.721113127646703
m_2XIz1k,2026-03-18,t_1g5yTJ,Gimnasia Mendoza,4.0,6.6,217.6,309.2,24.6,59.0,19.8,11.0,17.8,63.2,16.8,20.2,54.0,39.2,3.0,8.6,17.2,12.2,20.0,7.8,12.2,3.6,-45.4,41.8,0.703751617076326
m_2gIXlp,2026-03-21,t_1g5yTJ,Gimnasia Mendoza,3.4,7.0,224.4,314.6,25.6,60.2,21.0,10.2,16.2,62.6,14.6,19.8,53.4,41.4,2.4,9.2,17.0,13.4,20.4,8.0,12.4,3.6,-46.4,40.0,0.7132867132867133
m_1tC6eA,2026-04-03,t_1g5yTJ,Gimnasia Mendoza,2.8,5.0,194.8,282.2,20.6,57.8,15.4,7.8,17.2,64.0,16.4,17.0,54.2,45.2,3.0,10.2,17.6,12.4,20.2,7.4,12.8,4.2,-46.8,41.8,0.6902905740609497
m_4TG70M,2026-04-12,t_1g5yTJ,Gimnasia Mendoza,3.8,7.0,206.6,285.0,19.8,52.8,14.0,11.6,18.6,62.0,16.6,17.0,57.2,43.0,2.6,10.2,18.8,11.8,22.6,8.4,14.2,4.0,-43.4,45.4,0.7249122807017544
m_2riSvt,2026-04-21,t_1g5yTJ,Gimnasia Mendoza,4.2,7.2,230.4,310.8,21.8,52.6,14.4,12.0,22.4,60.6,19.2,17.6,54.4,38.8,2.6,8.8,19.4,13.0,23.4,9.2,14.2,3.8,-38.2,41.4,0.7413127413127413
m_1qQfO1,2026-04-26,t_1g5yTJ,Gimnasia Mendoza,4.6,8.2,240.8,316.8,23.0,48.4,16.2,12.4,23.2,59.4,19.2,15.6,50.0,29.0,2.2,10.0,19.4,12.4,20.4,9.6,10.8,2.4,-36.2,37.6,0.76010101010101
m_019qHk,2026-05-04,t_1g5yTJ,Gimnasia Mendoza,4.6,8.2,219.0,288.8,21.8,46.4,14.0,13.0,21.4,58.0,18.2,14.6,49.4,26.8,3.2,9.4,20.0,10.8,17.8,8.6,9.2,2.6,-36.6,38.6,0.7583102493074793
m_3B1MqQ,2026-07-24,t_1g5yTJ,Gimnasia Mendoza,4.6,8.0,215.0,285.2,21.8,45.0,13.4,12.8,20.8,54.8,17.6,16.4,49.4,25.6,2.2,8.0,19.2,12.4,16.8,8.8,8.0,2.4,-34.0,37.0,0.7538569424964937
m_0SpGk1,2026-07-28,t_1g5yTJ,Gimnasia Mendoza,4.4,8.6,247.6,314.6,28.6,51.2,15.2,9.6,19.0,56.4,16.6,15.2,48.6,26.4,2.0,9.2,18.0,13.4,14.0,7.6,6.4,2.8,-37.4,35.2,0.7870311506675143
m_2WYe7B,2026-08-01,t_1g5yTJ,Gimnasia Mendoza,4.0,10.2,265.2,326.8,30.6,52.2,15.8,10.8,15.6,58.0,15.4,13.6,49.8,26.4,2.4,10.6,21.8,11.6,15.6,7.0,8.6,3.0,-42.4,38.2,0.8115055079559363
