match_id,date,player_id,player_name,team_id,team_name,partidos_historial,prom_ultimos_5_minutes_played,prom_ultimos_5_participacion,prom_ultimos_5_area_rival,prom_ultimos_5_ultimo_tercio,prom_ultimos_5_carreras_progresivas,prom_ultimos_5_duelos,prom_ultimos_5_perdidas,prom_ultimos_5_regates_fallidos,prom_ultimos_5_exceso_perdidas,prom_ultimos_5_pases,prom_ultimos_5_peligro_creado,prom_ultimos_5_defensa,prom_ultimos_5_arquero,prom_ultimos_5_goles_asistencias,prom_ultimos_5_resultado_puntos,prom_ultimos_5_valla_invicta,prom_ultimos_5_winning_total,prom_ultimos_5_accurate_passes,prom_ultimos_5_passes,prom_ultimos_5_progressive_passes,prom_ultimos_5_precision_pases,prom_ultimos_5_passes_into_final_third,prom_ultimos_5_long_balls_accurate,prom_ultimos_5_accurate_crosses,prom_ultimos_5_progressive_carries,prom_ultimos_5_take_ons,prom_ultimos_5_take_ons_won,prom_ultimos_5_failed_dribbles,prom_ultimos_5_miscontrols,prom_ultimos_5_dispossessed,prom_ultimos_5_duels_won,prom_ultimos_5_duels_lost,prom_ultimos_5_tackles,prom_ultimos_5_interceptions,prom_ultimos_5_recoveries,prom_ultimos_5_clearances,prom_ultimos_5_blocks,prom_ultimos_5_dribbled_past,prom_ultimos_5_shots_on_target,prom_ultimos_5_goals,prom_ultimos_5_assists,prom_ultimos_5_chances_created,prom_ultimos_5_saves,prom_ultimos_5_saved_penalties,prom_ultimos_5_goals_conceded,position,fuente_posicion
m_4Y2JeT,2026-08-15,p_3OLQ90,Franco Escobar,t_3mLGSt,Newell's Old Boys,4,47.5,1.425,0.06,0.0,0.0125,-0.3,-0.25,-0.15,0.0,0.425,-0.05,2.1750000000000003,0.0,0.0,1.0,0.0,4.3475,10.5,14.25,1.5,0.38195,2.75,1.0,0.25,0.25,0.5,0.0,0.5,1.0,0.25,1.5,3.0,3.0,0.25,1.5,2.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,DEF,PITCHAPI
m_23XA3J,2026-08-31,p_3OLQ90,Franco Escobar,t_3mLGSt,Newell's Old Boys,5,56.0,1.6800000000000002,0.072,0.0,0.01,-0.2799999999999999,-0.2799999999999999,-0.12,0.0,0.54406,-0.04,2.504,0.0,0.0,1.4,0.0,5.49006,14.2,18.8,1.4,0.4623199999999999,3.4,1.0,0.4,0.2,0.4,0.0,0.4,1.2,0.2,1.6,3.0,3.0,0.6,2.0,3.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DEF,PITCHAPI
m_0Ksq5j,2026-09-06,p_3OLQ90,Franco Escobar,t_3mLGSt,Newell's Old Boys,5,72.4,2.172,0.096,0.0,0.03,-0.36,-0.36,-0.24,0.0,0.75354,-0.04,3.24,0.0,0.0,1.0,0.0,6.29154,19.2,26.6,2.6,0.5905199999999999,4.6,1.6,0.6,0.6,0.8,0.0,0.8,1.6,0.2,1.6,3.4,3.4,1.2,2.8,4.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DEF,PITCHAPI
m_0TuvMr,2026-02-14,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,PITCHAPI
m_48r2a7,2026-02-22,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,1,45.0,1.35,0.0,0.0,0.1,0.4,0.0,0.0,0.0,1.47,1.8,2.52,0.0,0.0,1.0,0.0,8.64,9.0,18.0,3.0,0.5,11.0,4.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,PITCHAPI
m_2YNGA5,2026-02-24,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,2,67.5,2.0250000000000004,0.0,0.0,0.075,0.1,-0.3,0.0,0.0,1.6251,0.9,3.63,0.0,0.0,2.0,0.0,10.0551,24.0,32.5,4.0,0.6649,8.5,3.5,3.0,1.5,1.5,1.5,0.0,1.0,0.5,2.0,1.5,0.5,3.5,6.0,6.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,DEF,PITCHAPI
m_3CjTLG,2026-03-01,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,3,75.0,2.25,0.0,0.0,0.0833333333333333,-0.3999999999999999,-0.7999999999999999,0.0,0.0,1.7632333333333332,0.7666666666666666,3.1,0.0,0.0,1.6666666666666667,0.0,8.4299,24.0,35.333333333333336,4.333333333333333,0.6384,9.666666666666666,5.666666666666667,3.0,1.6666666666666667,1.0,1.0,0.0,2.0,2.0,1.3333333333333333,3.333333333333333,0.6666666666666666,3.333333333333333,4.666666666666667,5.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,DEF,PITCHAPI
m_0EJRQi,2026-03-11,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,4,78.75,2.3625000000000003,0.0,0.0,0.0875,-0.5499999999999999,-0.8,-0.225,0.0,1.692075,0.575,3.36,0.0,0.0,1.5,0.0,8.002075,23.75,35.25,3.75,0.6430750000000001,9.5,5.75,2.75,1.75,1.5,0.75,0.75,2.25,1.75,1.5,4.25,1.0,3.5,4.75,5.5,0.0,0.5,0.0,0.0,0.25,0.5,0.0,0.0,0.25,DEF,PITCHAPI
m_2pi43m,2026-03-16,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,81.0,2.43,0.024,0.0,0.07,-0.6399999999999999,-0.72,-0.18,0.0,1.55148,0.8800000000000001,3.3,0.0,0.0,1.4,0.0,8.115480000000002,21.6,32.6,3.6,0.63264,8.4,5.4,2.6,1.4,1.4,0.8,0.6,2.2,1.4,1.4,4.6,1.4,3.4,4.4,5.0,0.0,0.8,0.0,0.0,0.4,0.6,0.0,0.0,0.4,DEF,PITCHAPI
m_0idF82,2026-03-25,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,81.0,2.43,0.024,0.0,0.06,-0.76,-0.76,-0.18,0.0,1.59522,0.74,3.3240000000000003,0.0,0.0,1.2,0.0,7.673220000000001,24.0,35.2,3.8,0.66812,8.0,5.8,2.6,1.2,1.0,0.4,0.6,2.2,1.6,1.4,5.2,2.0,3.2,4.2,4.2,0.0,1.0,0.0,0.0,0.4,0.8,0.0,0.0,1.4,DEF,PITCHAPI
m_0IMWj8,2026-04-03,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,70.2,2.1060000000000003,0.024,0.0,0.05,-0.76,-0.68,-0.18,0.0,1.29646,0.74,2.912,0.0,0.0,0.8,0.0,6.30846,17.0,28.0,3.0,0.5748800000000001,7.4,5.6,2.0,1.0,1.0,0.4,0.6,1.8,1.6,1.4,5.2,2.0,3.2,2.8,3.6,0.0,1.2,0.0,0.0,0.2,0.6,0.0,0.0,1.6,DEF,PITCHAPI
m_1WEirs,2026-04-12,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,61.2,1.836,0.072,0.0,0.03,-0.6,-0.36,-0.18,0.0,1.03856,0.64,2.864,0.0,0.0,1.2,0.0,6.540560000000001,14.0,23.4,2.2,0.5578000000000001,5.2,4.4,1.8,0.6,1.0,0.4,0.6,1.2,0.6,1.6,4.6,2.0,3.0,3.0,3.2,0.2,1.4,0.0,0.0,0.2,0.4,0.0,0.0,1.4,DEF,PITCHAPI
m_4X5YYv,2026-04-20,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,52.2,1.566,0.072,0.0,0.01,-0.5599999999999999,-0.24,0.0,0.0,0.90684,0.74,2.064,0.0,0.0,1.2,0.0,5.75884,10.2,18.0,2.4,0.52638,3.6,3.6,2.0,0.2,0.4,0.4,0.0,0.8,0.4,1.2,4.0,1.6,2.2,2.2,2.2,0.2,1.4,0.0,0.0,0.2,0.6,0.0,0.0,1.4,DEF,PITCHAPI
m_41mY2k,2026-04-25,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,51.2,1.536,0.072,0.0,0.01,-0.44,-0.24,-0.06,0.0,1.0746,0.9600000000000002,1.7080000000000002,0.0,0.0,1.2,0.0,5.820600000000001,12.0,21.2,2.2,0.52398,3.2,3.8,2.8,0.2,0.6,0.4,0.2,0.8,0.4,1.2,3.4,1.0,1.6,2.4,2.4,0.2,1.0,0.2,0.0,0.0,0.6,0.0,0.0,1.2,DEF,PITCHAPI
m_3CZXTq,2026-05-02,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,60.2,1.8060000000000005,0.072,0.0,0.01,-0.56,-0.48,-0.12,0.0,0.99468,0.74,2.256,0.0,0.0,1.8,0.0,6.518680000000001,10.4,19.4,2.0,0.50668,2.8,4.8,2.4,0.2,0.6,0.2,0.4,2.2,0.2,1.0,3.8,1.2,2.2,3.0,2.8,0.4,1.2,0.2,0.0,0.0,0.4,0.0,0.0,0.2,DEF,PITCHAPI
m_21tO51,2026-05-10,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,62.0,1.86,0.12,0.0,0.02,-0.56,-0.52,-0.12,0.0,1.0886,0.8400000000000001,2.088,0.0,0.0,1.6,0.0,6.4166,12.0,21.2,2.0,0.55396,2.8,4.6,2.8,0.4,0.6,0.2,0.4,2.4,0.2,0.8,3.6,1.0,1.8,3.4,2.4,0.4,1.0,0.2,0.0,0.0,0.6,0.0,0.0,0.4,DEF,PITCHAPI
m_1aviF3,2026-07-26,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,77.0,2.31,0.072,0.0,0.02,-0.64,-0.6,-0.24,0.0,1.07602,0.8400000000000001,2.232,0.0,0.0,1.2,0.0,6.270020000000001,12.6,21.8,1.8,0.56824,3.0,4.8,2.6,0.4,1.0,0.2,0.8,2.8,0.2,0.8,4.0,1.0,2.0,3.2,3.6,0.2,0.8,0.2,0.0,0.0,0.6,0.0,0.0,0.8,DEF,PITCHAPI
m_0SpGk1,2026-07-28,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,86.0,2.58,0.072,0.0,0.04,-0.72,-0.5599999999999999,-0.48,0.0,1.26882,0.94,2.836,0.0,0.0,1.0,0.0,6.976820000000001,16.6,27.2,2.0,0.60538,3.6,5.2,3.0,0.8,1.8,0.2,1.6,2.6,0.2,0.8,4.4,1.0,2.4,3.8,5.8,0.2,0.6,0.2,0.0,0.0,0.8,0.0,0.0,1.0,DEF,PITCHAPI
m_3lE8VM,2026-08-04,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,87.0,2.6100000000000003,0.072,0.0,0.06,-0.64,-0.5599999999999999,-0.6,0.0,1.30934,0.9,4.18,0.0,0.0,1.4,0.0,8.73134,17.8,27.2,3.2,0.63696,3.6,5.8,2.8,1.2,2.0,0.0,2.0,2.6,0.2,1.4,4.6,2.6,3.2,5.2,6.2,0.2,0.8,0.0,0.0,0.0,1.2,0.0,0.0,1.0,DEF,PITCHAPI
m_3Oow95,2026-08-09,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,87.0,2.6100000000000003,0.144,0.0,0.07,-0.72,-0.48,-0.54,0.0,1.58594,1.24,3.3280000000000003,0.0,0.0,0.8,0.0,8.03794,21.0,31.4,3.8,0.65366,4.2,4.8,4.0,1.4,2.0,0.2,1.8,2.0,0.4,1.2,4.8,2.2,2.6,4.6,5.6,0.0,1.2,0.2,0.0,0.0,1.4,0.0,0.0,1.2,DEF,PITCHAPI
m_0XqwtQ,2026-09-13,p_3ONSai,Mathías de Ritis,t_1QqhS7,San Lorenzo,5,87.0,2.6100000000000003,0.096,0.0,0.07,-0.6399999999999999,-0.44,-0.6,0.0,1.52788,1.38,3.4480000000000004,0.0,0.0,0.8,0.0,8.25188,20.4,30.2,3.6,0.6622399999999999,4.2,4.6,3.8,1.4,2.6,0.6,2.0,2.0,0.2,2.0,5.2,2.8,2.6,4.0,5.6,0.0,1.4,0.2,0.0,0.0,1.2,0.0,0.0,1.2,DEF,PITCHAPI
m_1WKjOD,2026-03-11,p_3OsUcz,Jorge Emanuel Broun,t_1rEb7t,Rosario Central,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARQ,PITCHAPI
m_0QgN6d,2026-04-05,p_3OsUcz,Jorge Emanuel Broun,t_1rEb7t,Rosario Central,1,90.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.84,0.0,0.0,1.0,0.0,8.14,25.0,25.0,0.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,ARQ,PITCHAPI
m_19wJgg,2026-04-12,p_3OsUcz,Jorge Emanuel Broun,t_1rEb7t,Rosario Central,2,90.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,1.92,0.0,0.0,2.0,0.0,7.890000000000001,21.0,21.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.5,ARQ,PITCHAPI
m_0fdjQP,2026-05-03,p_3OsUcz,Jorge Emanuel Broun,t_1rEb7t,Rosario Central,3,90.0,2.7000000000000006,0.0,0.0,0.0,-0.0666666666666666,0.0,0.0,0.0,1.4542666666666666,0.0,1.68,0.0,0.0,1.3333333333333333,0.0,7.100933333333334,23.666666666666668,22.33333333333333,0.0,1.0533333333333337,2.6666666666666665,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,8.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,1.3333333333333333,ARQ,PITCHAPI
m_3L4LL7,2026-01-24,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,PITCHAPI
m_01aTkm,2026-01-28,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,1,90.0,2.7,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.9429,0.0,3.38,0.0,0.0,3.0,0.0,9.6229,39.0,42.0,1.0,0.9286,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,PITCHAPI
m_4aRjxN,2026-02-02,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,2,90.0,2.7,0.0,0.0,0.0,-0.6000000000000001,-0.4,-0.15,0.0,1.47695,0.0,3.63,0.0,0.0,3.0,0.0,9.65695,52.0,57.5,2.0,0.9095,4.5,5.5,0.0,0.0,0.5,0.0,0.5,1.5,0.5,1.0,4.0,1.0,2.0,3.5,6.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,PITCHAPI
m_0k3gzI,2026-02-07,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,3,83.33333333333333,2.5,0.0,0.0,0.0,-0.4666666666666667,-0.4666666666666666,-0.0999999999999999,0.0,1.4208333333333334,0.3999999999999999,2.7266666666666666,0.0,0.0,2.333333333333333,0.0,8.3475,43.66666666666666,50.66666666666666,1.6666666666666667,0.8495666666666667,6.333333333333333,5.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.6666666666666666,2.0,4.333333333333333,1.3333333333333333,1.3333333333333333,3.0,4.666666666666667,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,PITCHAPI
m_064D4L,2026-02-13,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,4,85.0,2.5500000000000003,0.03,0.0,0.0,-0.4,-0.4,-0.075,0.0,1.615125,0.425,2.655,0.0,0.0,1.75,0.0,8.150125,48.0,55.5,1.75,0.8550249999999999,6.5,6.5,0.5,0.0,0.75,0.5,0.25,1.5,0.5,2.0,4.0,1.5,1.25,4.0,4.0,1.0,1.25,0.25,0.25,0.0,0.25,0.0,0.0,1.0,DEF,PITCHAPI
m_25L4uT,2026-02-26,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,86.0,2.58,0.048,0.0,0.01,-0.44,-0.36,-0.06,0.0,1.58002,0.3399999999999999,2.74,0.0,0.0,1.4,0.0,7.83802,45.4,54.0,1.8,0.82986,6.2,7.8,0.4,0.2,0.6,0.4,0.2,1.4,0.4,2.0,4.2,1.6,1.4,3.8,4.0,1.0,1.2,0.2,0.2,0.0,0.2,0.0,0.0,1.0,DEF,PITCHAPI
m_1IrvXt,2026-03-03,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,86.0,2.58,0.048,0.0,0.01,-0.36,-0.4,-0.06,0.0,1.6724599999999998,0.4599999999999999,2.892,0.0,0.0,1.4,0.0,8.24246,46.2,55.0,1.8,0.8271200000000001,6.8,8.8,0.4,0.2,0.8,0.6,0.2,1.6,0.4,2.8,4.6,2.2,2.2,3.2,3.6,0.4,1.2,0.2,0.2,0.0,0.2,0.0,0.0,1.2,DEF,PITCHAPI
m_2e6Rvv,2026-03-13,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,86.0,2.58,0.048,0.0,0.01,-0.16,-0.24,0.0,0.0,1.5919599999999998,0.58,2.54,0.0,0.0,1.0,0.0,7.94996,44.0,51.4,2.2,0.8454,5.4,8.8,0.4,0.2,0.8,0.8,0.0,1.0,0.2,2.6,3.4,1.8,1.6,3.0,5.0,0.2,1.0,0.2,0.2,0.0,0.2,0.0,0.0,1.4,DEF,PITCHAPI
m_1fJ2Fa,2026-03-15,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,90.0,2.7,0.048,0.0,0.02,-0.0399999999999999,-0.12,0.0,0.0,1.64238,0.4599999999999999,3.092,0.0,0.0,1.4,0.0,9.20238,49.4,55.2,2.2,0.89232,4.0,9.4,0.2,0.4,0.6,0.6,0.0,0.6,0.0,2.4,2.6,1.8,1.8,3.4,5.6,0.6,0.6,0.2,0.2,0.0,0.2,0.0,0.0,1.6,DEF,PITCHAPI
m_38Dq9r,2026-03-22,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,90.0,2.7,0.024,0.0,0.05,-0.0399999999999999,-0.08,0.0,0.0,1.6552,0.58,2.784,0.0,0.0,2.0,0.0,9.6732,53.4,58.0,1.8,0.9109,4.0,8.6,0.0,1.0,0.6,0.6,0.0,0.4,0.0,2.0,2.2,1.4,1.6,2.4,5.2,0.8,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.8,DEF,PITCHAPI
m_0X7bQS,2026-04-05,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,90.0,2.7,0.0,0.0,0.05,0.12,-0.04,0.0,0.0,1.7586400000000002,0.58,3.088,0.0,0.0,2.6,0.0,10.85664,55.6,58.4,2.6,0.94906,4.6,8.4,0.0,1.0,0.6,0.6,0.0,0.2,0.0,1.8,1.2,1.2,1.8,3.0,6.4,0.8,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.6,DEF,PITCHAPI
m_0FlMqm,2026-04-19,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,90.0,2.7,0.048,0.0,0.09,1.1102230246251566e-17,-0.08,0.0,0.0,1.80152,0.26,2.628,0.0,0.0,2.6,0.0,10.04752,57.4,60.8,3.0,0.94236,4.8,8.4,0.0,1.8,0.4,0.4,0.0,0.4,0.0,1.2,1.2,0.8,1.2,3.8,5.4,0.8,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.4,DEF,PITCHAPI
m_3Nkc9o,2026-04-26,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,89.6,2.688,0.072,0.0,0.1,-0.24,-0.12,0.0,0.0,1.8116600000000005,0.14,2.464,0.0,0.0,2.4,0.0,9.31566,56.8,60.2,2.6,0.94216,6.0,7.8,0.0,2.0,0.2,0.2,0.0,0.4,0.2,1.0,2.2,0.8,1.2,4.0,4.2,0.8,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.4,DEF,PITCHAPI
m_29QdK5,2026-05-03,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,89.6,2.688,0.072,0.0,0.09,-0.44,-0.16,0.0,0.0,1.93172,0.02,1.928,0.0,0.0,2.4,0.0,8.529720000000001,60.8,64.6,3.0,0.93904,6.6,8.0,0.0,1.8,0.0,0.0,0.0,0.6,0.2,0.4,2.6,0.4,1.0,3.6,4.4,0.4,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.4,DEF,PITCHAPI
m_21tO51,2026-05-10,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,89.6,2.688,0.144,0.0,0.08,-0.48,-0.2,0.0,0.0,1.91002,-0.2799999999999999,2.424,0.0,0.0,1.8,0.0,8.086020000000001,59.2,64.6,3.4,0.91998,6.8,8.4,0.0,1.6,0.0,0.0,0.0,0.8,0.2,0.6,3.0,0.6,1.2,5.0,5.2,0.4,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.6,DEF,PITCHAPI
m_3ar3G9,2026-05-14,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,95.6,2.868,0.1679999999999999,0.0,0.08,-0.52,-0.2,0.0,0.0,1.98332,-0.16,2.388,0.0,0.0,1.4,0.0,8.00732,63.8,69.2,2.4,0.92502,5.6,8.8,0.2,1.6,0.2,0.2,0.0,0.8,0.2,0.8,3.4,0.6,1.0,6.2,4.4,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.0,DEF,PITCHAPI
m_211adJ,2026-05-16,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,95.6,2.868,0.192,0.0,0.04,-0.44,-0.16,0.0,0.0,1.99866,0.1599999999999999,2.436,0.0,0.0,1.4,0.0,8.49466,61.6,68.0,2.6,0.90346,5.8,10.0,0.2,0.8,0.2,0.2,0.0,0.6,0.2,0.6,2.8,0.4,1.2,6.0,4.8,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.0,DEF,PITCHAPI
m_25ZLbm,2026-05-24,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,96.0,2.88,0.1679999999999999,0.0,0.04,-0.2799999999999999,-0.16,0.0,0.0,1.90566,0.1599999999999999,2.8,0.0,0.0,2.0,0.0,9.51366,58.2,65.2,2.4,0.8862400000000001,5.2,10.4,0.2,0.8,0.2,0.2,0.0,0.8,0.0,0.6,2.0,0.6,1.4,6.0,5.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.8,DEF,PITCHAPI
m_4JNnXO,2026-08-02,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,96.0,2.88,0.192,0.0,0.05,-0.12,-0.12,0.0,0.0,1.72724,0.1599999999999999,3.34,0.0,0.0,1.4,0.0,9.50924,51.4,60.2,2.0,0.84744,4.6,10.8,0.2,1.0,0.2,0.2,0.0,0.6,0.0,1.0,1.6,1.6,1.4,6.2,5.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1.2,DEF,PITCHAPI
m_4fCzkt,2026-08-16,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,94.8,2.8440000000000003,0.192,0.0,0.03,-0.2,-0.16,-0.12,0.0,1.53314,0.1599999999999999,3.4480000000000004,0.0,0.0,1.4,0.0,9.12714,41.0,49.2,2.0,0.81846,4.4,9.4,0.6,0.6,0.6,0.2,0.4,0.6,0.2,1.0,2.0,2.0,1.8,5.0,4.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.2,DEF,PITCHAPI
m_1oO6B7,2026-08-30,p_3PsjP7,Lautaro Rivero,t_1Fzy5s,River Plate,5,72.2,2.166,0.1679999999999999,0.0,0.02,-0.24,-0.16,-0.12,0.0,1.07248,0.0399999999999999,2.564,0.0,0.0,1.8,0.0,7.31048,27.4,34.8,1.8,0.82942,4.0,6.6,0.4,0.4,0.4,0.0,0.4,0.6,0.2,0.6,1.8,1.8,1.4,2.6,3.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,DEF,PITCHAPI
m_4MfeT3,2026-02-04,p_3PzK4u,Matías Fonseca,t_2rXlDo,Instituto,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEL,PITCHAPI
m_185FrI,2026-02-09,p_3PzK4u,Matías Fonseca,t_2rXlDo,Instituto,1,9.0,0.27,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,1.0,0.0,1.485,3.0,4.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,DEL,PITCHAPI
m_3C7F2J,2026-02-16,p_3PzK4u,Matías Fonseca,t_2rXlDo,Instituto,2,9.5,0.285,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.1175,-0.1,0.0,0.0,0.0,0.5,0.0,0.8625,2.5,3.0,0.0,0.875,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,DEL,PITCHAPI
m_2MNUQn,2026-02-20,p_3PzK4u,Matías Fonseca,t_2rXlDo,Instituto,3,30.0,0.8999999999999999,0.2799999999999999,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.2136333333333333,-0.1333333333333333,0.1333333333333333,0.0,0.0,1.3333333333333333,0.0,2.0603,4.666666666666667,7.666666666666667,0.3333333333333333,0.7597999999999999,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,DEL,PITCHAPI
