match_id,sofascore_event_id,date,player_id,player_name,team_name,rival_team_name,position,matchup_score,matchup_score_propio,matchup_score_rival,matchup_score_interaccion,titular,minutos,rating,metodo_verificacion,estado,team_id_calculado,rival_id_calculado,hist_propio_partidos,hist_rival_partidos,n_propio,n_rival,n_interaccion,variables_propio,variables_rival,variables_interaccion,causa
m_3L4LL7,15269918.0,2026-01-24,p_1AxSLL,Manuel Duarte,Barracas Central,River Plate,VOL,,,,,False,18.0,6.7,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_4YkG7y,Rafael Barrios,Barracas Central,River Plate,DEF,,,,,True,71.0,6.8,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_0QeOVx,Rodrigo Insúa,Barracas Central,River Plate,VOL,,,,,True,90.0,6.2,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_0mFzAI,Tomás Porra,Barracas Central,River Plate,VOL,,,,,True,72.0,6.4,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_3L4LL7,15269918.0,2026-01-24,p_3WKRk7,Yonatthan Rak,Barracas Central,River Plate,DEF,,,,,False,8.0,6.7,nombre,REVISAR_JUGO,t_3FROV0,t_1Fzy5s,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_4Iz6rB,Alejo Osella,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,True,90.0,6.8,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_2VmVcx,Diego Crego,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,False,13.0,6.7,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_2gMEtp,Ezequiel Bonifacio,Independiente Rivadavia,Atlético Tucumán,DEF,,,,,False,8.0,6.7,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_44aH5B,Fabrizio Sartori,Independiente Rivadavia,Atlético Tucumán,DEL,,,,,False,19.0,6.7,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
m_1bOPPX,15270072.0,2026-01-24,p_4RJnnl,Gonzalo Ríos,Independiente Rivadavia,Atlético Tucumán,VOL,,,,,True,83.0,6.6,nombre,REVISAR_JUGO,t_0SmVI4,t_45vTPl,0,0,0,0,0,,,,SIN_HISTORIAL_PROPIO_O_RIVAL
