grupo,variable,n,pearson,spearman,abs_pearson,abs_spearman
DEF,matchup_diferencia_passes,1746,0.1716866130227965,0.1680778907087476,0.1716866130227965,0.1680778907087476
DEF,matchup_ratio_ballPossession,1746,0.14407567857643508,0.16670956273882057,0.14407567857643508,0.16670956273882057
DEF,matchup_posesion_ratio,1746,0.14407567857643508,0.16670956273882057,0.14407567857643508,0.16670956273882057
DEF,matchup_pases_precisos_ratio,1746,0.15755910657849984,0.16626899116514057,0.15755910657849984,0.16626899116514057
DEF,matchup_ratio_accuratePasses,1746,0.15755910657849984,0.16626899116514057,0.15755910657849984,0.16626899116514057
DEF,matchup_ataque_xg_ratio,637,0.15574596285252346,0.16399091282674053,0.15574596285252346,0.16399091282674053
DEF,matchup_ratio_expectedGoals,637,0.15574596285252346,0.16399091282674053,0.15574596285252346,0.16399091282674053
DEF,matchup_ratio_passes,1746,0.16211216294924724,0.1630307139083914,0.16211216294924724,0.1630307139083914
DEF,matchup_pases_ratio,1746,0.16211216294924724,0.1630307139083914,0.16211216294924724,0.1630307139083914
DEF,matchup_ratio_shotsOnGoal,1741,0.11284963823174275,0.15926563825657322,0.11284963823174275,0.15926563825657322
DEF,matchup_ataque_tiros_arco_ratio,1741,0.11284963823174275,0.15926563825657322,0.11284963823174275,0.15926563825657322
DEF,matchup_ataque_tiros_arco_diferencia,1746,0.13408104252051695,0.15815163457945575,0.13408104252051695,0.15815163457945575
DEF,matchup_diferencia_shotsOnGoal,1746,0.13408104252051695,0.15815163457945575,0.13408104252051695,0.15815163457945575
DEF,matchup_diferencia_expectedGoals,637,0.15252532996978646,0.14472447183067283,0.15252532996978646,0.14472447183067283
DEF,matchup_ataque_xg_diferencia,637,0.15252532996978646,0.14472447183067283,0.15252532996978646,0.14472447183067283
DEF,matchup_diferencia_freeKicks,1746,0.1209380970931242,0.13779376072509583,0.1209380970931242,0.13779376072509583
DEF,matchup_ratio_freeKicks,1746,0.10330903480393575,0.13424453375045284,0.10330903480393575,0.13424453375045284
DEF,matchup_ataque_xgot_ratio,637,0.08034487315428235,0.12390021861461611,0.08034487315428235,0.12390021861461611
DEF,matchup_ratio_expectedGoalsOnTarget,637,0.08034487315428235,0.12390021861461611,0.08034487315428235,0.12390021861461611
DEF,matchup_diferencia_fouls,1746,-0.11157461372730353,-0.12320789812330682,0.11157461372730353,0.12320789812330682
DEF,matchup_ratio_totalClearance,1746,-0.10025176751014962,-0.11900161662936486,0.10025176751014962,0.11900161662936486
DEF,matchup_despejes_ratio,1746,-0.10025176751014962,-0.11900161662936486,0.10025176751014962,0.11900161662936486
