match_id,date,round_name,player_id,player_name,team_id,team_name,position,minutes_played,participacion,area_rival,ultimo_tercio,carreras_progresivas,duelos,perdidas,regates_fallidos,exceso_perdidas,pases,peligro_creado,defensa,arquero,goles_asistencias,resultado_puntos,valla_invicta,winning_total,accurate_passes,passes,progressive_passes,precision_pases,passes_into_final_third,long_balls_accurate,accurate_crosses,progressive_carries,take_ons,take_ons_won,failed_dribbles,miscontrols,dispossessed,duels_won,duels_lost,tackles,interceptions,recoveries,clearances,blocks,dribbled_past,shots_on_target,goals,assists,chances_created,saves,saved_penalties,goals_conceded,match_finished
m_3JpYQD,2026-08-09,4,p_1mCr0i,Agustín Módica,t_1g5yTJ,Gimnasia Mendoza,,90.0,2.7,0.0,0.0,0.05,-1.6,-0.4,-0.6,0.0,0.11,-0.2,1.72,0.0,0.0,0,0.0,1.78,5.0,10.0,1.0,0.5,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,10.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_3JpYQD,2026-08-09,4,p_0kjymf,Agustín Massaccesi,t_2rXlDo,Instituto,,26.0,0.78,0.0,0.0,0.0,-0.2,-0.0,0.0,0.0,0.194,0.0,1.04,0.0,0.0,3,0.0,4.814,6.0,5.0,0.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JpYQD,2026-08-09,4,p_28dMyW,Jeremías Lázaro,t_2rXlDo,Instituto,,45.0,1.35,0.48,0.0,0.1,-0.4,-0.4,-0.3,0.0,1.1423,4.4,0.5,0.0,0.0,3,0.0,9.8723,6.0,13.0,4.0,0.4615,0.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0,0,0.0,True
m_3JpYQD,2026-08-09,4,p_1HKdTo,Lautaro Carrera,t_1g5yTJ,Gimnasia Mendoza,,84.0,2.52,0.12,0.0,0.0,-0.6,-0.2,0.0,0.0,0.5641,-1.0,3.9,0.0,0.0,0,0.0,5.3041,17.0,27.0,0.0,0.6296,2.0,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0,7.0,6.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_3JpYQD,2026-08-09,4,p_40BXYc,Julián Ceballos,t_1g5yTJ,Gimnasia Mendoza,,69.0,2.07,0.12,0.0,0.15,-1.0,-0.8,-0.3,0.0,0.8447,0.5,2.74,0.0,0.0,0,0.0,4.3247,27.0,34.0,1.0,0.7941,3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,6.0,3.0,1.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,1.0,True
m_3JpYQD,2026-08-09,4,p_0s5hPU,Matías Gallardo,t_2rXlDo,Instituto,,90.0,2.7,0.0,0.0,0.1,0.4,-0.0,-0.3,0.0,0.965,0.0,3.9,0.0,0.0,3,0.0,10.765,30.0,40.0,1.0,0.75,3.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JpYQD,2026-08-09,4,p_1aIsbS,Gerónimo Patritti,t_1g5yTJ,Gimnasia Mendoza,,11.0,0.33,0.0,0.0,0.0,-0.4,-0.0,0.0,0.0,0.08,0.0,0.52,0.0,0.0,0,0.0,0.53,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,True
m_3JTbLz,2026-04-24,16,p_1Dr7TL,Eduardo Salvio,t_0rsFNq,Lanús,,72.0,2.16,0.36,0.0,0.2,-0.8,-0.8,-1.2,0.0,1.5825,0.3,1.6,0.0,0.0,1,0.0,4.4025,35.0,40.0,4.0,0.875,5.0,1.0,3.0,4.0,6.0,2.0,4.0,3.0,1.0,2.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_0pxwpN,Carlos Izquierdoz,t_0rsFNq,Lanús,,90.0,2.7,0.36,0.0,0.05,-0.8,-0.6,0.0,0.0,3.14,-4.4,3.54,0.0,0.0,1,0.0,4.99,82.0,95.0,13.0,0.8632,12.0,14.0,1.0,1.0,0.0,0.0,0,2.0,1.0,1.0,5.0,1.0,2.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_43Olsv,Alan Aguerre,t_2M7cot,Central Córdoba de Santiago,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.3538,0.0,1.4,0.0,0.0,1,0.0,6.4538,10.0,13.0,0.0,0.7692,6.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,True
m_3JTbLz,2026-04-24,16,p_3bNsap,Ramiro Carrera,t_0rsFNq,Lanús,,90.0,2.7,0.6,0.0,0.1,0.0,-0.6,0.0,0.0,1.1351,5.4,2.3,0.0,0.0,1,0.0,12.6351,26.0,45.0,3.0,0.5778,7.0,1.0,2.0,2.0,4.0,4.0,0,3.0,0.0,4.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_4W6aiW,Nahuel Losada,t_0rsFNq,Lanús,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.6957,0.0,2.0,0.0,0.0,1,0.0,6.3957,22.0,28.0,0.0,0.7857,1.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,True
m_3JTbLz,2026-04-24,16,p_32gEeN,Marcelino Moreno,t_0rsFNq,Lanús,,79.0,2.37,0.72,0.0,0.0,-0.6,-1.0,-0.6,0.0,2.1478,3.9,1.4,0.0,0.0,1,0.0,9.3378,24.0,27.0,4.0,0.8889,8.0,1.0,6.0,0.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_3XD5Nu,Matías Vera,t_2M7cot,Central Córdoba de Santiago,,88.0,2.64,0.0,0.0,0.05,-0.4,-0.8,0.0,0.0,1.8085,1.0,3.34,0.0,0.0,1,0.0,8.6385,33.0,39.0,0.0,0.8462,3.0,6.0,4.0,1.0,0.0,0.0,0,2.0,2.0,3.0,5.0,3.0,3.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_444jRY,Horacio Tijanovich,t_2M7cot,Central Córdoba de Santiago,,32.0,0.96,0.24,0.0,0.0,0.0,-0.0,0.0,0.0,0.31,1.1,0.6,0.0,0.0,1,0.0,4.21,6.0,12.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_3FGnhe,Michael Santos,t_2M7cot,Central Córdoba de Santiago,,13.0,0.39,0.0,0.0,0.0,-0.2,-0.4,0.0,0.0,0.08,2.0,0.0,0.0,0.0,1,0.0,2.87,2.0,4.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_1R1UR4,Matías Sepúlveda,t_0rsFNq,Lanús,,11.0,0.33,0.12,0.0,0.0,0.2,-0.0,0.0,0.0,0.48,1.0,0.5,0.0,0.0,1,0.0,3.63,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_1Zygll,Tomás Ezequiel Guidara,t_0rsFNq,Lanús,,18.0,0.54,0.0,0.0,0.05,-0.4,-0.0,-0.3,0.0,0.86,0.0,0.4,0.0,0.0,1,0.0,2.15,13.0,15.0,2.0,0.8667,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_2YLj3q,José Canale,t_0rsFNq,Lanús,,90.0,2.7,0.12,0.0,0.1,-0.4,-0.2,0.0,0.0,2.1382,0.6,3.6,0.0,0.0,1,0.0,9.6582,71.0,78.0,8.0,0.9103,5.0,9.0,0.0,2.0,0.0,0.0,0,1.0,0.0,3.0,5.0,3.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_2StpFV,Alejandro Maciel,t_2M7cot,Central Córdoba de Santiago,,90.0,2.7,0.0,0.0,0.0,-0.6,-0.0,0.0,0.0,1.8038,2.0,1.82,0.0,0.0,1,0.0,8.7238,32.0,47.0,5.0,0.6809,7.0,19.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_0veUmD,Lucas González,t_2M7cot,Central Córdoba de Santiago,,77.0,2.31,0.0,0.0,0.1,-0.2,-0.2,-0.3,0.0,0.749,0.0,3.52,0.0,0.0,1,0.0,6.979,22.0,29.0,1.0,0.7586,4.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_2nfEM8,Marco Iacobellis,t_2M7cot,Central Córdoba de Santiago,,2.0,0.06,0.0,0.0,0.0,0.2,-0.0,0.0,0.0,0.05,0.6,0.2,0.0,0.0,1,0.0,2.11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_1va0ir,Gonzalo Pérez,t_0rsFNq,Lanús,,72.0,2.16,0.0,0.0,0.0,-0.4,-0.0,0.0,0.0,1.618,0.0,0.34,0.0,0.0,1,0.0,4.718,51.0,60.0,3.0,0.85,6.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_0MwF8F,Lucas Besozzi,t_0rsFNq,Lanús,,18.0,0.54,0.0,0.0,0.0,-0.2,-0.4,0.0,0.0,0.36,0.5,0.0,0.0,0.0,1,0.0,1.8,11.0,11.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_1JcSyH,Lucas Varaldo,t_2M7cot,Central Córdoba de Santiago,,58.0,1.74,0.12,0.0,0.0,-0.4,-0.6,0.0,0.0,0.185,0.0,1.6,0.0,0.0,1,0.0,3.645,9.0,12.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_0YK7Rt,Sasha Marcich,t_0rsFNq,Lanús,,90.0,2.7,0.24,0.0,0.0,-1.8,-0.4,-0.9,0.0,1.5218,0.6,3.52,0.0,0.0,1,0.0,6.4818,36.0,44.0,2.0,0.8182,7.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,9.0,2.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_1K6Fr9,Fernando Martínez,t_2M7cot,Central Córdoba de Santiago,,90.0,2.7,0.0,0.0,0.1,-1.6,-0.2,-0.9,0.0,1.0697,0.6,2.74,0.0,0.0,1,0.0,5.5097,26.0,31.0,2.0,0.8387,3.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,3.0,11.0,4.0,1.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_4NdBtx,Felipe Peña Biafore,t_0rsFNq,Lanús,,79.0,2.37,0.24,0.0,0.0,-1.8,-0.6,0.0,0.0,1.5135,0.0,4.02,0.0,0.0,1,0.0,6.7435,45.0,52.0,2.0,0.8654,11.0,3.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0.0,9.0,0.0,6.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_0RVLhG,Ezequiel Naya,t_2M7cot,Central Córdoba de Santiago,,77.0,2.31,0.24,0.0,0.0,-1.8,-1.6,-0.3,0.0,0.1774,-0.4,1.84,0.0,0.0,1,0.0,1.4674,11.0,19.0,0.0,0.5789,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,9.0,0.0,1.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_0ciPTe,Diego Barrera,t_2M7cot,Central Córdoba de Santiago,,90.0,2.7,0.48,0.0,0.25,-1.0,-0.6,0.0,0.0,0.37,-0.4,1.92,0.0,0.0,1,0.0,4.72,8.0,12.0,1.0,0.6667,1.0,0.0,1.0,5.0,1.0,1.0,0,3.0,0.0,1.0,6.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_1PTJbZ,Juan Cardozo,t_2M7cot,Central Córdoba de Santiago,,13.0,0.39,0.0,0.0,0.0,-0.6,-0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,0.0,1.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_0vreM8,Agustín Quiroga,t_2M7cot,Central Córdoba de Santiago,,90.0,2.7,0.12,0.0,0.05,-0.6,-0.0,0.0,0.0,1.5541,0.6,3.46,0.0,0.0,1,0.0,8.8841,13.0,27.0,3.0,0.4815,10.0,6.0,3.0,1.0,0.0,0.0,0,0.0,0.0,1.0,4.0,2.0,3.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_1pyxN1,Dylan Aquino,t_0rsFNq,Lanús,,25.0,0.75,0.24,0.0,0.1,-0.2,-0.2,-0.9,0.0,0.1556,0.6,1.2,0.0,0.0,1,0.0,2.7456,5.0,9.0,0.0,0.5556,2.0,0.0,0.0,2.0,4.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_0VScM6,Tiago Cravero,t_2M7cot,Central Córdoba de Santiago,,90.0,2.7,0.0,0.0,0.05,0.2,-0.0,0.0,0.0,0.9214,0.6,6.14,0.0,0.0,1,0.0,11.6114,25.0,35.0,1.0,0.7143,6.0,5.0,0.0,1.0,1.0,1.0,0,0.0,0.0,4.0,3.0,4.0,6.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_4Pokti,Yuri Casermeiro,t_2M7cot,Central Córdoba de Santiago,,90.0,2.7,0.12,0.0,0.0,0.0,-0.0,0.0,0.0,0.8674,0.0,6.68,0.0,0.0,1,0.0,11.3674,19.0,27.0,0.0,0.7037,4.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,5.0,3.0,6.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_105dCk,Yoshan Valois,t_0rsFNq,Lanús,,65.0,1.95,0.24,0.0,0.05,-1.0,-0.8,-0.3,0.0,0.2613,1.5,0.2,0.0,0.0,1,0.0,3.1013,14.0,15.0,0.0,0.9333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_3dgI1a,Agustín Medina,t_0rsFNq,Lanús,,90.0,2.7,0.0,0.0,0.0,-0.6,-0.2,0.0,0.0,1.8662,0.0,2.0,0.0,0.0,1,0.0,6.7662,63.0,78.0,3.0,0.8077,7.0,5.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3JTbLz,2026-04-24,16,p_2ITZER,Facundo Sánchez,t_0rsFNq,Lanús,,11.0,0.33,0.12,0.0,0.0,-0.4,-0.0,0.0,0.0,0.52,0.0,-0.3,0.0,0.0,1,0.0,1.27,10.0,10.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3kkhBc,2026-03-22,12,p_3dYXua,Agustin Marchesin,t_0otcXZ,Boca Juniors,,82.0,2.46,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.6371,0.0,2.12,0.0,0.0,3,0.0,8.2171,12.0,21.0,0.0,0.5714,2.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,True
m_3kkhBc,2026-03-22,12,p_0hv5Lo,Ander Herrera,t_0otcXZ,Boca Juniors,,71.0,2.13,0.36,0.0,0.0,-0.2,-0.2,0.0,0.0,1.9553,3.0,1.24,0.0,0.0,3,0.0,11.2853,45.0,57.0,6.0,0.7895,10.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,0.0,True
m_3kkhBc,2026-03-22,12,p_02UzGW,Leandro Paredes,t_0otcXZ,Boca Juniors,,89.0,2.67,0.12,0.0,0.05,0.2,-0.0,0.0,0.0,3.78,3.1,2.1,0.0,0.0,3,0.0,15.02,82.0,82.0,7.0,1.0,9.0,7.0,6.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,True
m_3kkhBc,2026-03-22,12,p_1qCu0J,Fernando Alarcón,t_2rXlDo,Instituto,,90.0,2.7,0.48,0.0,0.05,-1.2,-0.0,0.0,0.0,0.6017,0.6,0.54,0.0,0.0,0,0.0,3.7717,21.0,23.0,1.0,0.913,2.0,2.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,2.0,True
m_3kkhBc,2026-03-22,12,p_3x6Yqh,Leonel Mosevich,t_2rXlDo,Instituto,,90.0,2.7,0.0,0.0,0.0,-0.2,-0.0,0.0,0.0,0.3967,0.0,2.02,0.0,0.0,0,0.0,4.9167,10.0,15.0,1.0,0.6667,1.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_3kkhBc,2026-03-22,12,p_3QlNQ2,Miguel Merentiel,t_0otcXZ,Boca Juniors,,90.0,2.7,0.96,0.0,0.15,-0.8,-0.8,-0.3,0.0,1.3833,-2.4,-0.3,0.0,0.0,3,0.0,3.5933,22.0,33.0,3.0,0.6667,1.0,0.0,5.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0.0,True
m_3kkhBc,2026-03-22,12,p_4Dwu6c,Matías Tissera,t_2rXlDo,Instituto,,22.0,0.66,0.24,0.0,0.0,-0.2,-0.2,0.0,0.0,0.11,-0.2,0.6,0.0,0.0,0,0.0,1.01,3.0,4.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_3kkhBc,2026-03-22,12,p_2VOUse,Adam Bareiro,t_0otcXZ,Boca Juniors,,90.0,2.7,0.72,0.0,0.05,-0.8,-0.2,-0.3,0.0,0.5445,0.7,1.3,0.0,0.0,3,0.0,7.7145,18.0,22.0,0.0,0.8182,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0,0,0.0,True
m_3kkhBc,2026-03-22,12,p_4UkieF,Manuel Roffo,t_2rXlDo,Instituto,,90.0,2.7,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.7653,0.0,1.8,0.0,0.0,0,0.0,5.2653,7.0,15.0,0.0,0.4667,3.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2.0,True
m_3kkhBc,2026-03-22,12,p_0Gnu2O,Nicolás Guerra,t_2rXlDo,Instituto,,22.0,0.66,0.0,0.0,0.0,-0.4,-0.2,-0.3,0.0,0.06,0.0,0.2,0.0,0.0,0,0.0,0.02,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_3kkhBc,2026-03-22,12,p_39c8jY,Diego Sosa,t_2rXlDo,Instituto,,90.0,2.7,0.0,0.0,0.0,-0.2,-0.8,0.0,0.0,1.6671,0.6,2.42,0.0,0.0,0,0.0,6.3871,25.0,41.0,1.0,0.6098,5.0,6.0,4.0,0.0,1.0,1.0,0,2.0,2.0,1.0,2.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_3kkhBc,2026-03-22,12,p_0afatN,Gastón Lodico,t_2rXlDo,Instituto,,86.0,2.58,0.24,0.0,0.0,0.0,-0.4,-0.3,0.0,3.002,2.0,2.72,0.0,0.0,0,0.0,9.842,40.0,49.0,3.0,0.8163,11.0,3.0,8.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,2.0,True
m_3kkhBc,2026-03-22,12,p_287xJj,Gustavo Abregú,t_2rXlDo,Instituto,,90.0,2.7,0.36,0.0,0.0,-0.2,-0.2,0.0,0.0,0.6877,1.0,3.14,0.0,0.0,0,0.0,7.4877,27.0,31.0,1.0,0.871,3.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,2.0,1.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0,0,2.0,True
m_3kkhBc,2026-03-22,12,p_3A5ZcB,Marcelo Weigandt,t_0otcXZ,Boca Juniors,,90.0,2.7,0.48,0.0,0.05,-0.2,-0.0,0.0,0.0,1.9658,3.6,2.04,0.0,0.0,3,0.0,13.6358,28.0,38.0,7.0,0.7368,7.0,2.0,5.0,1.0,1.0,1.0,0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,0.0,True
m_3kkhBc,2026-03-22,12,p_2ecIB1,Alan Velasco,t_0otcXZ,Boca Juniors,,19.0,0.57,0.0,0.0,0.1,-0.6,-0.2,0.0,0.0,0.2075,0.0,0.8,0.0,0.0,3,0.0,3.8775,7.0,8.0,2.0,0.875,1.0,0.0,0.0,2.0,0.0,0.0,0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3kkhBc,2026-03-22,12,p_3I0XnJ,Giuliano Cerato,t_2rXlDo,Instituto,,90.0,2.7,0.24,0.0,0.0,-0.2,-0.4,0.0,0.0,0.906,1.2,2.76,0.0,0.0,0,0.0,7.206,13.0,25.0,2.0,0.52,4.0,7.0,1.0,0.0,1.0,1.0,0,0.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,2.0,True
m_3kkhBc,2026-03-22,12,p_3PzK4u,Matías Fonseca,t_2rXlDo,Instituto,,68.0,2.04,0.12,0.0,0.05,0.0,-0.0,0.0,0.0,0.3056,0.6,0.4,0.0,0.0,0,0.0,3.5156,7.0,9.0,3.0,0.7778,2.0,1.0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
m_3kkhBc,2026-03-22,12,p_1PvYK3,Lautaro Blanco,t_0otcXZ,Boca Juniors,,90.0,2.7,0.24,0.0,0.05,0.2,-0.6,-0.3,0.0,2.1745,0.5,3.18,0.0,0.0,3,0.0,11.1445,40.0,51.0,3.0,0.7843,3.0,7.0,5.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,True
m_3kkhBc,2026-03-22,12,p_12lRQi,Ayrton Costa,t_0otcXZ,Boca Juniors,,90.0,2.7,0.12,0.0,0.0,-0.8,-0.2,-0.3,0.0,1.8753,0.0,2.0,0.0,0.0,3,0.0,8.3953,70.0,75.0,1.0,0.9333,4.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,True
m_3kkhBc,2026-03-22,12,p_0t17ZI,Alex Luna,t_2rXlDo,Instituto,,73.0,2.19,0.36,0.0,0.35,-0.4,-0.6,-0.9,0.0,0.76,1.0,2.2,0.0,0.0,0,0.0,4.96,12.0,18.0,0.0,0.6667,1.0,3.0,2.0,7.0,5.0,2.0,3.0,1.0,2.0,2.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,True
